image_url,contributor_id,gender,age_group,language,voice_clip,duration,up_votes,down_votes
https://storage.googleapis.com/image_prompts/techn.jpg,205,Male,18-29,Lusoga,yogera_image_audio_20231012_094634.918001_2576.wav,0.00583333333333333,2,0
https://storage.googleapis.com/image_prompts/unsplash-5qSEuOg.jpg,217,Female,30-39,Lusoga,yogera_image_audio_20231012_095015.859947_2618.wav,0.00527777777777778,2,0
https://storage.googleapis.com/image_prompts/4dda6728-jeff-ackley-YwDo_HwORXs-unsplash.jpg,221,Female,18-29,Lusoga,yogera_image_audio_20231012_095149.819936_1408.wav,0.00527777777777778,2,0
https://storage.googleapis.com/image_prompts/1692885068-8638.jpg_s=612x612_w=0_k=20_c=BJbbLPln1vScvFGrYGC1DNQQBthLG79bI8btLHO05CA=.jpg,217,Female,30-39,Lusoga,yogera_image_audio_20231012_095257.674354_1748.wav,0.00472222222222222,2,0
https://storage.googleapis.com/image_prompts/c46b6a88-mwanje-henry-_Zb5-tOmEes-unsplash.jpg,214,Male,30-39,Lusoga,yogera_image_audio_20231012_095700.021992_1966.wav,0.005,2,0
https://storage.googleapis.com/image_prompts/7699b08d-unsplash-sQlmPO3.jpg,214,Male,30-39,Lusoga,yogera_image_audio_20231012_100658.062526_2290.wav,0.00527777777777778,2,0
https://storage.googleapis.com/image_prompts/unsplash-5zfaOJk.jpg,227,Male,18-29,Lusoga,yogera_image_audio_20231012_100709.589794_2620.wav,0.00472222222222222,2,1
https://storage.googleapis.com/image_prompts/fc5bc4cb-g41aa7ba962b76743e285f990431c65497ae15ab01fc7c1e3ca64145a67a1d39557d8_BL89grY.jpg,219,Female,30-39,Lusoga,yogera_image_audio_20231012_102140.588394_2491.wav,0.00472222222222222,3,0
https://storage.googleapis.com/image_prompts/etehwuwie.jpg,219,Female,30-39,Lusoga,yogera_image_audio_20231012_103212.841489_2480.wav,0.00555555555555556,2,0
https://storage.googleapis.com/image_prompts/8a4076ae-ge8a1706f95b612fc1469b69278296a66cec07cf9a0482e17e456da8b55f2eb832d51_GC1GVPI.jpg,214,Male,30-39,Lusoga,yogera_image_audio_20231012_104023.279732_2300.wav,0.00444444444444444,2,0
https://storage.googleapis.com/image_prompts/unsplash-0Z42Fnv.jpg,219,Female,30-39,Lusoga,yogera_image_audio_20231012_104228.800882_2585.wav,0.00638888888888889,2,0
https://storage.googleapis.com/image_prompts/1692885062-8576.jpg_s=612x612_w=0_k=20_c=ywCymPtKrvzJyuD4b7gZTdKXnxv8AGJk_NXDq5OWvIo=.jpg,219,Female,30-39,Lusoga,yogera_image_audio_20231012_105441.078849_1743.wav,0.00638888888888889,2,0
https://storage.googleapis.com/image_prompts/Image Prompts/Fishing/unsplash-F16nDy7.jpg,229,Male,30-39,Lusoga,yogera_image_audio_20231012_113448.118191_2339.wav,0.00833333333333333,2,0
https://storage.googleapis.com/image_prompts/1692885023-8090.jpg_s=612x612_w=0_k=20_c=FTQWjlDTPMFlTrWuYNm8Aq-cIhgu8xhSCunosZ2tr5o=.jpg,217,Female,30-39,Lusoga,yogera_image_audio_20231012_113606.595260_1717.wav,0.00472222222222222,2,0
https://storage.googleapis.com/image_prompts/1692884916-6600.jpg_s=612x612_w=0_k=20_c=V9HR4UQGBfMuXkgZZVa-eORgajIu7tLJPPUfaai470A=.jpg,212,Male,30-39,Lusoga,yogera_image_audio_20231012_114240.393744_1665.wav,0.00555555555555556,2,0
https://storage.googleapis.com/image_prompts/4f0da4b6-unsplash-zjk3eiH.jpg,228,Female,40-49,Lusoga,yogera_image_audio_20231012_115453.618495_2262.wav,0.0105555555555556,2,0
https://storage.googleapis.com/image_prompts/bbcdd8b5-unsplash-XxmvlPj.jpg,219,Female,30-39,Lusoga,yogera_image_audio_20231012_120040.095564_2412.wav,0.00583333333333333,2,0
https://storage.googleapis.com/image_prompts/1692885155-9724.jpg_s=612x612_w=0_k=20_c=Fzoznd3l8s7Mafv1dOCwKWxcsnqTgaaYoj3kPGd85Ck=.jpg,231,Female,18-29,Lusoga,yogera_image_audio_20231012_120216.270281_1770.wav,0.005,2,0
https://storage.googleapis.com/image_prompts/unsplash-QVzV3IZ.jpg,207,Male,18-29,Lusoga,yogera_image_audio_20231012_121035.660202_2773.wav,0.00694444444444444,2,0
https://storage.googleapis.com/image_prompts/1692885155-9725.jpg_s=612x612_w=0_k=20_c=cipgUYU2ROqCRVJ80qaI71mEIfarR6VzCjXUtjxCQs0=.jpg,210,Male,18-29,Lusoga,yogera_image_audio_20231012_121647.206697_1771.wav,0.00444444444444444,2,0
https://storage.googleapis.com/image_prompts/d8522a32-ninno-jackjr-CG6Gd__QIOY-unsplash.jpg,214,Male,30-39,Lusoga,yogera_image_audio_20231012_121857.325079_1375.wav,0.00444444444444444,2,0
https://storage.googleapis.com/image_prompts/Image Prompts/Fishing/unsplash-QmX7fbE.jpg,208,Male,18-29,Lusoga,yogera_image_audio_20231012_122726.995818_2165.wav,0.005,2,0
https://storage.googleapis.com/image_prompts/c13307ad-1692885139-9474.jpg_s612x612_w0_k20_cultGKykg_yXraVdizjTzgpP__PVtruGq_xqDyQgu.jpg,214,Male,30-39,Lusoga,yogera_image_audio_20231012_131026.116246_1958.wav,0.00472222222222222,2,0
https://storage.googleapis.com/image_prompts/bbcdd8b5-unsplash-XxmvlPj.jpg,209,Male,18-29,Lusoga,yogera_image_audio_20231012_131431.190686_2412.wav,0.0075,2,0
https://storage.googleapis.com/image_prompts/563cb94c-unsplash-QGoEV1H.jpg,207,Male,18-29,Lusoga,yogera_image_audio_20231012_131917.060348_2268.wav,0.00888888888888889,2,0
https://storage.googleapis.com/image_prompts/c70b6612-unsplash-WjcDHVw.jpg,205,Male,18-29,Lusoga,yogera_image_audio_20231012_132406.167092_2428.wav,0.00638888888888889,2,0
https://storage.googleapis.com/image_prompts/unsplash-nYqEF0O.jpg,231,Female,18-29,Lusoga,yogera_image_audio_20231012_132800.817412_2938.wav,0.00444444444444444,2,0
https://storage.googleapis.com/image_prompts/cba6e0b1-unsplash-hxNTgWa.jpg,217,Female,30-39,Lusoga,yogera_image_audio_20231012_133239.206638_2433.wav,0.00416666666666667,2,1
https://storage.googleapis.com/image_prompts/d29b66d1-unsplash-srjaNEj.jpg,236,Female,30-39,Lusoga,yogera_image_audio_20231012_134412.206243_2449.wav,0.00694444444444444,2,0
https://storage.googleapis.com/image_prompts/68623507-unsplash-j2eJUdb.jpg,219,Female,30-39,Lusoga,yogera_image_audio_20231012_134707.639328_2279.wav,0.00472222222222222,3,0
https://storage.googleapis.com/image_prompts/unsplash-FnogWjg.jpg,208,Male,18-29,Lusoga,yogera_image_audio_20231012_135452.939146_2709.wav,0.00583333333333333,2,0
https://storage.googleapis.com/image_prompts/unsplash-dfNQjDK.jpg,225,Female,18-29,Lusoga,yogera_image_audio_20231012_135637.250728_2868.wav,0.0075,2,0
https://storage.googleapis.com/image_prompts/1692885068-8638.jpg_s=612x612_w=0_k=20_c=BJbbLPln1vScvFGrYGC1DNQQBthLG79bI8btLHO05CA=.jpg,231,Female,18-29,Lusoga,yogera_image_audio_20231012_140021.391664_1748.wav,0.00472222222222222,2,0
https://storage.googleapis.com/image_prompts/f5b201d6-unsplash-vTUlJDT.jpg,237,Female,18-29,Lusoga,yogera_image_audio_20231012_140756.018300_2485.wav,0.00444444444444444,2,0
https://storage.googleapis.com/image_prompts/4b0653db-_DSC0038.JPG,219,Female,30-39,Lusoga,yogera_image_audio_20231012_141326.565750_1834.wav,0.00472222222222222,2,1
https://storage.googleapis.com/image_prompts/1692884855-5899.jpg_s=612x612_w=0_k=20_c=uN5Q-ZFH5ozWFer6K3Xwxxq6ZPUPIkJd4RxanTRzA0A=.jpg,208,Male,18-29,Lusoga,yogera_image_audio_20231012_141800.436381_1572.wav,0.005,2,0
https://storage.googleapis.com/image_prompts/386aa52d-unsplash-SW3Ncj6.jpg,214,Male,30-39,Lusoga,yogera_image_audio_20231012_143013.195692_2241.wav,0.00416666666666667,2,1
https://storage.googleapis.com/image_prompts/Image Prompts/Fishing/unsplash-O2XsN6w.jpg,225,Female,18-29,Lusoga,yogera_image_audio_20231012_143937.317583_2346.wav,0.00555555555555556,3,0
https://storage.googleapis.com/image_prompts/1692885084-8733.jpg_s=612x612_w=0_k=20_c=oZ3QrIPfXth9aRGxzSUUNDX5VADiWY9sqOuiD6dMxJI=.jpg,219,Female,30-39,Lusoga,yogera_image_audio_20231012_144630.636247_1279.wav,0.00527777777777778,2,0
https://storage.googleapis.com/image_prompts/2224d24e-jeff-ackley-m06qtQBQXRg-unsplash.jpg,229,Male,30-39,Lusoga,yogera_image_audio_20231012_144720.366468_1320.wav,0.00444444444444444,2,0
https://storage.googleapis.com/image_prompts/fina_w.jpg,219,Female,30-39,Lusoga,yogera_image_audio_20231012_145459.332125_2493.wav,0.005,2,0
https://storage.googleapis.com/image_prompts/a67ebe7a-g6b1bd550e2f5392098d72b21576a6445e2877fdc5e59afa6e5d2afd3e7dfd1052e31_dUhBezj.jpg,223,Female,18-29,Lusoga,yogera_image_audio_20231012_145902.339970_2390.wav,0.00444444444444444,3,0
https://storage.googleapis.com/image_prompts/1692884921-6631.jpg_s=612x612_w=0_k=20_c=a1wX9-lLJUg1lWNTcis9UtDFrTttRYD9LZ6GbdEQvoM=.jpg,231,Female,18-29,Lusoga,yogera_image_audio_20231012_145950.297544_1675.wav,0.00444444444444444,2,0
https://storage.googleapis.com/image_prompts/banana.jpg,208,Male,18-29,Lusoga,yogera_image_audio_20231012_151252.893640_2411.wav,0.00444444444444444,2,0
https://storage.googleapis.com/image_prompts/unsplash-fmxaTw7.jpg,221,Female,18-29,Lusoga,yogera_image_audio_20231012_151332.735272_2879.wav,0.00666666666666667,2,0
https://storage.googleapis.com/image_prompts/unsplash-1xwWvXY-checkpoint.jpg,210,Male,18-29,Lusoga,yogera_image_audio_20231012_152846.828725_2595.wav,0.00444444444444444,2,0
https://storage.googleapis.com/image_prompts/1692884880-6236.jpg_s=612x612_w=0_k=20_c=9s8FdSjs2QUKwchai-1rvrJvFT-H_CCDqFtHy1Eys1I=.jpg,220,Female,30-39,Lusoga,yogera_image_audio_20231012_153304.266039_1149.wav,0.00722222222222222,2,1
https://storage.googleapis.com/image_prompts/unsplash-rswdVHP.jpg,219,Female,30-39,Lusoga,yogera_image_audio_20231012_153539.583463_2980.wav,0.00638888888888889,2,0
https://storage.googleapis.com/image_prompts/pexels-photo-6152391.jpeg,236,Female,30-39,Lusoga,yogera_image_audio_20231013_070823.330330_2548.wav,0.0075,2,0
https://storage.googleapis.com/image_prompts/1692884852-5856.jpg_s=612x612_w=0_k=20_c=LUsl6aM0MZHgEhVcb_m3nWcKE8bXby-ESFkAEvUupyk=.jpg,216,Female,40-49,Lusoga,yogera_image_audio_20231012_105057.395792_1542.wav,0.00444444444444444,2,0
https://storage.googleapis.com/image_prompts/345341f4-unsplash-WeUHDwZ.jpg,221,Female,18-29,Lusoga,yogera_image_audio_20231012_153529.592060_2237.wav,0.00611111111111111,3,0
https://storage.googleapis.com/image_prompts/08bf6896-bill-wegener-7Hv_VOeCSEE-unsplash.jpg,236,Female,30-39,Lusoga,yogera_image_audio_20231012_153844.730702_1466.wav,0.00666666666666667,2,0
https://storage.googleapis.com/image_prompts/pexels-photo-2063890.jpeg,236,Female,30-39,Lusoga,yogera_image_audio_20231012_135709.868298_2523.wav,0.00833333333333333,2,0
https://storage.googleapis.com/image_prompts/1692884965-7344.jpg_s=612x612_w=0_k=20_c=WGzWVZNrV1vFIJxNjSVKCdREizd-lei01um-6KjdYB0=.jpg,220,Female,30-39,Lusoga,yogera_image_audio_20231013_073925.748125_1701.wav,0.00888888888888889,2,0
https://storage.googleapis.com/image_prompts/pexels-photo-6249670.jpeg,236,Female,30-39,Lusoga,yogera_image_audio_20231013_074259.487117_2551.wav,0.0075,2,0
"https://storage.googleapis.com/image_prompts/Dusty Orange - Jinja, Uganda.jpeg",214,Male,30-39,Lusoga,yogera_image_audio_20231012_113012.045993_2325.wav,0.005,2,0
https://storage.googleapis.com/image_prompts/unsplash-qSsSZaZ.jpg,231,Female,18-29,Lusoga,yogera_image_audio_20231012_122040.561505_2971.wav,0.00444444444444444,2,0
