image_url,contributor_id,gender,age_group,language,voice_clip,duration,up_votes,down_votes
https://storage.googleapis.com/image_prompts/1692884852-5870.jpg_s=612x612_w=0_k=20_c=E5y-zGopuTdEaLPnbR7kMCGXPpFz1U2nYFr_qxeK3YE=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_070807.288102_1552.wav,0.00611111111111111,0,0
https://storage.googleapis.com/image_prompts/1692885027-8185.jpg_s=612x612_w=0_k=20_c=RGCnxpkmGdBGHLLS0sYV24sBSlQ1KUPzta-VyeTtxtw=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_070807.313423_1718.wav,0.00583333333333333,0,0
https://storage.googleapis.com/image_prompts/1692884855-5922.jpg_s=612x612_w=0_k=20_c=uj-79GwVPG1EVpwTTuT07p6Xvlrz8ujzb9afBxgaXkQ=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_070807.325460_1117.wav,0.00527777777777778,0,0
https://storage.googleapis.com/image_prompts/1692885186-10233.jpg_s=612x612_w=0_k=20_c=4xC6O799O369G-0KjSLOm4LrKWg2A-4d9MDtE0WnSWU=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_070807.335686_1786.wav,0.00555555555555556,0,0
https://storage.googleapis.com/image_prompts/1692880134-470.3_ixid=M3wxMjA3fDB8MHxzZWFyY2h8MTF8fHVnYW5kYXxlbnwwfHwwfHx8MA_3D_3D_w=1000_q=80.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_070807.344871_1483.wav,0.0075,2,1
https://storage.googleapis.com/image_prompts/1692884855-5905.jpg_s=612x612_w=0_k=20_c=zNRIRCVEKilAffZE_gPaDGsYZZ-3wBoamzLl4LZ_PDU=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071147.784434_1105.wav,0.00472222222222222,0,0
https://storage.googleapis.com/image_prompts/1692884855-5901.jpg_s=612x612_w=0_k=20_c=Zr93-FppDOZ3Fr-yhS3BDiMtqqb8alCh0NWvRtBNElc=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071147.795984_1574.wav,0.00472222222222222,1,0
https://storage.googleapis.com/image_prompts/1692884904-6488.jpg_s=612x612_w=0_k=20_c=V9SLh4Br7ErW0CjgHFIL5J5iDoktBn0L3GqThW8sEtQ=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071147.804650_1657.wav,0.00611111111111111,0,0
https://storage.googleapis.com/image_prompts/7d3623f3-flat-tire-2882302_1280.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071147.813849_1423.wav,0.005,0,0
https://storage.googleapis.com/image_prompts/1692884852-5856.jpg_s=612x612_w=0_k=20_c=LUsl6aM0MZHgEhVcb_m3nWcKE8bXby-ESFkAEvUupyk=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071147.822977_1542.wav,0.00583333333333333,1,0
https://storage.googleapis.com/image_prompts/a4c59f4b-_DSC0334_copy.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071421.524194_1931.wav,0.00638888888888889,0,0
https://storage.googleapis.com/image_prompts/794abac9-_DSC0317_copy.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071421.544340_1870.wav,0.00472222222222222,0,0
https://storage.googleapis.com/image_prompts/8ea0fb76-african-585271_1280.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071421.554019_1354.wav,0.00611111111111111,0,0
https://storage.googleapis.com/image_prompts/d17939a8-uganda-251921_1280.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071421.564532_1448.wav,0.00555555555555556,0,0
https://storage.googleapis.com/image_prompts/4b2d3e9e-_DSC0020.JPG,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071421.573358_1835.wav,0.00555555555555556,0,0
https://storage.googleapis.com/image_prompts/1692884852-5855.jpg_s=612x612_w=0_k=20_c=ZGnPUKb1kJWbhban3mSrAfBCOG2OfNdYAab1hzP_nNg=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071639.117518_1068.wav,0.00555555555555556,0,0
https://storage.googleapis.com/image_prompts/55dbacb9-_DSC0004.JPG,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071639.134334_1839.wav,0.00555555555555556,0,0
https://storage.googleapis.com/image_prompts/1692884894-6364.jpg_s=612x612_w=0_k=20_c=ZkO1jNcFYyWxOzFvoFKhY5jclNJx-WCxeUU8IKhJwqU=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071639.143462_1178.wav,0.00527777777777778,0,0
https://storage.googleapis.com/image_prompts/1692884868-6074.jpg_s=612x612_w=0_k=20_c=kocoTDvo662QIfUGfTGyLy-cMr7WbT5Y0i98re2x7rc=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071639.152040_1612.wav,0.0075,0,0
https://storage.googleapis.com/image_prompts/1692884993-7774.jpg_s=612x612_w=0_k=20_c=Tf5upsUYtnDvwnV5lSYjKZGQbXZHj80Q_SoiYevA5dk=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071639.160081_1234.wav,0.00472222222222222,0,0
https://storage.googleapis.com/image_prompts/1692884889-6356.jpg_s=612x612_w=0_k=20_c=wgYffJR1to1dNjQXZqXxL-tNh6_PMVQ19Q0MBd57V7U=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071912.300593_1648.wav,0.00638888888888889,0,1
https://storage.googleapis.com/image_prompts/d1fa1e6d-_DSC0283.JPG,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071912.314205_1971.wav,0.00472222222222222,0,0
https://storage.googleapis.com/image_prompts/27558dbb-chimpanzee-898756_1280.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071912.323242_1799.wav,0.00555555555555556,1,0
https://storage.googleapis.com/image_prompts/1692885062-8567.jpg_s=612x612_w=0_k=20_c=LIhvg-2lhe-fTx7IF41Odd0OmMnpy2mWxMzjgZ9IRrc=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071912.331760_1741.wav,0.00722222222222222,0,1
https://storage.googleapis.com/image_prompts/1692880134-465.3_ixid=M3wxMjA3fDB8MHxzZWFyY2h8Nnx8dWdhbmRhfGVufDB8fDB8fHww_w=1000_q=80.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_071912.341625_1479.wav,0.00583333333333333,0,1
https://storage.googleapis.com/image_prompts/1692884852-5850.jpg_s=612x612_w=0_k=20_c=OzyxmuAFrX8erlI8pOynGvYntosdX9L8UPvgVj-LSio=.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_072236.830013_1536.wav,0.00555555555555556,0,0
https://storage.googleapis.com/image_prompts/b282d93c-school-5673893_1280.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_072236.840850_1364.wav,0.00527777777777778,0,0
https://storage.googleapis.com/image_prompts/35a180b4-men-6496343_1280.jpg,50,Male,18-29,Lumasaaba,yogera_image_audio_20230926_072236.849551_1326.wav,0.00694444444444444,0,1
