image_url,contributor_id,gender,age_group,language,voice_clip,duration,up_votes,down_votes,transcript
https://storage.googleapis.com/image_prompts/b282d93c-school-5673893_1280.jpg,32,Male,18-29,Lusoga,yogera_image_audio_20230825_094330.799308_1439.wav,0.00527777777777778,2,1,"Isomero liri kulaga ekiziimbe kye bali kuziimba nga era kikaali kugha. Nga bwokyetegereza, ghangulu bali kukisereka busereke aye nga bakaali kutaaku mabaati. Kuliku mbaagho dhonka edhigemelera amabaati. "
https://storage.googleapis.com/image_prompts/98d2c2f4-random-institute-vgRjl3r8XmA-unsplash.jpg,32,Male,18-29,Lusoga,yogera_image_audio_20230825_094330.791269_1357.wav,0.00611111111111111,2,1,Omusaadha yetwise amatooke ku gali nga ali gavuga alina yali kuga twala. Nhi motoka edhindhi dhipakinze ezira ye dhiri kugya. N'abantu abandhi bali ku tambula mu lugudho nho budhuka obutundha ebintu ebitali byansambo ndhala.
https://storage.googleapis.com/image_prompts/d8522a32-ninno-jackjr-CG6Gd__QIOY-unsplash.jpg,32,Male,18-29,Lusoga,yogera_image_audio_20230825_094330.774023_1375.wav,0.00583333333333333,3,0,Abakazi basatu bali muluguudo bulyomu yetwiswe ebafu erimu omukyanga nga bulyomu alikunganhya mukyanga ali kugutwala ghali kusolokeza ogugwe.
https://storage.googleapis.com/image_prompts/1692884912-6558.jpg_s=612x612_w=0_k=20_c=aogPVjbvzWQ9UZQDaXHmFGG777F4Ou-qbsOqB4FJ6Qw=.jpg,32,Male,18-29,Lusoga,yogera_image_audio_20230825_094330.762869_1187.wav,0.00527777777777778,3,0,"Emotoka edha basabaze edhi tambuza abasabaze dhemereire ghamberi gho luguudo kumpi nhi kalina edha maduuka, kuliku amaduuka, abandhi basulaku."
https://storage.googleapis.com/image_prompts/1692884871-6151.jpg_s=612x612_w=0_k=20_c=l6dQwWxd1qcgTjhmCSPZVr18dyUG7e_EtJ3p1c5YWfU=.jpg,38,Male,18-29,Lusoga,yogera_image_audio_20230825_094809.359678_1141.wav,0.00444444444444444,2,1,"Emiti dhamasanyalaze dhemereile kumbali okwengudho amaadhi, ghaligho akayandha, amayumba kumbali, ebireli mu ibanga amadhi gendha kugwa nholukuba lulimu."
https://storage.googleapis.com/image_prompts/1692885155-9747.jpg_s=612x612_w=0_k=20_c=4zTLEFWeJQU4PrKi_-900zTQM74KYEeiJEPMV73D5tc=.jpg,41,Female,18-29,Lusoga,yogera_image_audio_20230825_094940.133837_1301.wav,0.00583333333333333,3,0,"Abaana abato bemeleire emberi ghe bench, bambaile socks edha kasaayi. Oghundhi engaito nhondho, oghundhi engaito ti nhondho. Nh'empale dhaibwe dha blue."
https://storage.googleapis.com/image_prompts/1692885186-10225.jpg_s=612x612_w=0_k=20_c=FQBVw6bN4ln5i1rGHBQFaqwVH_mtEjAACqqs51jh5Lw=.jpg,32,Male,18-29,Lusoga,yogera_image_audio_20230825_095114.181046_1312.wav,0.00444444444444444,2,1,"Enhumba eli kuzimbibwa, ghangulu abazimbi bali kubonekela okuba nti bali kutaayo embaagho kwe baligya oseleka nga bataaku amabaati. Nga enhumba enho ezimbibwa ku lubalama olw'enhandha."
https://storage.googleapis.com/image_prompts/1692885111-9087.jpg_s=612x612_w=0_k=20_c=fTTdYsmnhfLauVAfhi0QK84nG1U5IywwbAJAANupuBw=.jpg,29,Female,30-39,Lusoga,yogera_image_audio_20230825_095704.357987_1283.wav,0.00472222222222222,2,1,"Ndhi bona amaadhi nga mangi. Eri oti nhandha era mbona n'amaato abili. Mbona enhuma eyo nga eriyo emiti.  Emiti gyona, giboneka nga mingi inho."
https://storage.googleapis.com/image_prompts/1692884849-5805.jpg_s=612x612_w=0_k=20_c=w9RvEOUKtBnLthgLZfi6ApwKD8sfoHPHL4B66jUhSSg=.jpg,32,Male,18-29,Lusoga,yogera_image_audio_20230825_095523.877112_1024.wav,0.00444444444444444,2,1,"Empologoma elina kyelingilire, nga eli kibonela mu miti. Nga ela eli kukyetegeleza oba kilina obulabe oba esobola okuboneka oba nti ekilya."
https://storage.googleapis.com/image_prompts/1692884849-5807.jpg_s=612x612_w=0_k=20_c=gMI1axggVUDm3M8uhjz-81eItk_Ci5ZVWpfDVYfHWhY=.jpg,35,Female,30-39,Lusoga,yogera_image_audio_20230825_095642.000815_1026.wav,0.00416666666666667,2,1,"Eno enkembo erikutambula, eri kungira ghaligho nhe bikola."
