image_url,contributor_id,gender,age_group,language,voice_clip,duration,up_votes,down_votes
https://storage.googleapis.com/image_prompts/27558dbb-chimpanzee-898756_1280.jpg,343,Male,30-39,Acholi,yogera_image_audio_20231017_080837.228903_1799.wav,0.0075,2,0
https://storage.googleapis.com/image_prompts/unsplash-7QlpEzk.jpg,343,Male,30-39,Acholi,yogera_image_audio_20231017_081356.771707_2632.wav,0.00722222222222222,2,0
https://storage.googleapis.com/image_prompts/Battle to Feed the World Pits Small Farmers against Big Agriculture - Organic Consumers.jpeg,344,Female,30-39,Acholi,yogera_image_audio_20231017_081433.917854_2134.wav,0.00444444444444444,2,0
https://storage.googleapis.com/image_prompts/1692885157-9801.jpg_s=612x612_w=0_k=20_c=hvtYditn_5pIZrtjOqLX-W4auC6SNs-0MfCSTvNrzCI=.jpg,346,Female,18-29,Acholi,yogera_image_audio_20231017_081714.768050_1777.wav,0.00472222222222222,2,0
https://storage.googleapis.com/image_prompts/unsplash-xjUW6Ub.jpg,344,Female,30-39,Acholi,yogera_image_audio_20231017_082024.315465_3018.wav,0.00472222222222222,3,0
https://storage.googleapis.com/image_prompts/Mandela National Stadium Namboole - Kampala - Uganda ProdAfrica Business Directory Connecting Business.jpeg,344,Female,30-39,Acholi,yogera_image_audio_20231017_082024.324640_2365.wav,0.00583333333333333,2,0
https://storage.googleapis.com/image_prompts/pexels-photo-358167.jpeg,352,Female,30-39,Acholi,yogera_image_audio_20231017_082039.238112_2529.wav,0.00638888888888889,2,1
https://storage.googleapis.com/image_prompts/1692884849-5801.jpg_s=612x612_w=0_k=20_c=fubJA9P9d_jual4QtiBTGFr4OovX5fzYZDZmXOv2evQ=.jpg,350,Male,18-29,Acholi,yogera_image_audio_20231017_082146.796295_1495.wav,0.00527777777777778,2,0
https://storage.googleapis.com/image_prompts/unsplash-BmKdQRj.jpg,344,Female,30-39,Acholi,yogera_image_audio_20231017_082307.915998_2677.wav,0.00444444444444444,3,0
https://storage.googleapis.com/image_prompts/unsplash-vGI1QiC.jpg,343,Male,30-39,Acholi,yogera_image_audio_20231017_082418.194242_2997.wav,0.00916666666666667,3,0
https://storage.googleapis.com/image_prompts/unsplash-yqy087N.jpg,346,Female,18-29,Acholi,yogera_image_audio_20231017_082426.590893_3023.wav,0.00472222222222222,2,0
