image_url,contributor_id,gender,age_group,language,voice_clip,duration,up_votes,down_votes
https://storage.googleapis.com/image_prompts/1692885068-8651.jpg_s=612x612_w=0_k=20_c=5DnlPzwTNlMceU5fhRlajBPHiYr7NP21MCIz-4EkHoA=.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_094414.601651_1277.wav,0.00666666666666667,3,0
https://storage.googleapis.com/image_prompts/1692885135-9426.jpg_s=612x612_w=0_k=20_c=kHcmeTq8DVjv1yl-zeAw3Shwg7TOszBfcsl9RQovPv8=.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_094414.580465_1290.wav,0.00416666666666667,3,0
https://storage.googleapis.com/image_prompts/1692885155-9747.jpg_s=612x612_w=0_k=20_c=4zTLEFWeJQU4PrKi_-900zTQM74KYEeiJEPMV73D5tc=.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_100100.053205_1301.wav,0.00444444444444444,3,0
https://storage.googleapis.com/image_prompts/1692884889-6314.jpg_s=612x612_w=0_k=20_c=DUGjfxrLbaecJWwsk7ZKJQjuPERww-6OcsQCnaD3C3I=.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_095937.902189_1166.wav,0.00472222222222222,2,1
https://storage.googleapis.com/image_prompts/c1945853-kampala-2376011_1280.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_095937.893475_1369.wav,0.00722222222222222,3,0
https://storage.googleapis.com/image_prompts/1692884916-6599.jpg_s=612x612_w=0_k=20_c=6tIzmJqSFBf4UFSt2ryKhvQSB-8-iVb-fa-9DfvHHE8=.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_100100.072567_1191.wav,0.00527777777777778,3,0
https://storage.googleapis.com/image_prompts/7fedf0b0-africa-2665146_1280.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_100446.075450_1424.wav,0.00472222222222222,3,0
https://storage.googleapis.com/image_prompts/08d9b2fa-uganda-5005579_1280.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_100446.099853_1387.wav,0.00444444444444444,2,1
https://storage.googleapis.com/image_prompts/1692885164-9880.jpg_s=612x612_w=0_k=20_c=Xc-K_8VG0VBBTlexmKPTEkrbfTch8xRJZIgcXJG6W8Y=.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_100446.110084_1307.wav,0.00472222222222222,3,0
https://storage.googleapis.com/image_prompts/1692884921-6653.jpg_s=612x612_w=0_k=20_c=9ehwH-T1fnq6nLK09s3iSzXbH6C213Ry6PtX5fQRuEI=.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_100446.120982_1207.wav,0.00444444444444444,2,1
https://storage.googleapis.com/image_prompts/1692884865-6045.jpg_s=612x612_w=0_k=20_c=jdZBh2gNN4xkMvPbQHIZJWwPEs0X7zKFz4YqauGZsuA=.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_100902.258725_1131.wav,0.00444444444444444,2,1
https://storage.googleapis.com/image_prompts/d8522a32-ninno-jackjr-CG6Gd__QIOY-unsplash.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_100810.804672_1375.wav,0.00416666666666667,3,0
https://storage.googleapis.com/image_prompts/1692885096-8896.jpg_s=612x612_w=0_k=20_c=Brzn6RDsZS6FAX9FimraD6D9BrM3wjP0D84mGovxRE4=.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_101030.394521_1282.wav,0.00694444444444444,3,0
https://storage.googleapis.com/image_prompts/8d60f366-northern-carmine-bee-eater-4897803_1280.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_101134.109791_1353.wav,0.00472222222222222,2,1
https://storage.googleapis.com/image_prompts/1692885012-7994.jpg_s=612x612_w=0_k=20_c=q8NDZ3xbKiWxutTEv1tBQx5waL58O-xrXv0oOI5aT9A=.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_101134.065792_1243.wav,0.00472222222222222,3,0
https://storage.googleapis.com/image_prompts/1692885152-9715.jpg_s=612x612_w=0_k=20_c=herkRpIhPyKN1IUwNEkrxjmcEqHSu1BnKe2_l-Tnz8k=.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_101030.425787_1296.wav,0.00694444444444444,3,0
https://storage.googleapis.com/image_prompts/1692884852-5864.jpg_s=612x612_w=0_k=20_c=QUWEiQAXj_cfS9I0CxxWy9TEHND4bxQQM-CpQdAYgQw=.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_101554.960835_1077.wav,0.00555555555555556,3,0
https://storage.googleapis.com/image_prompts/1692885055-8467.jpg_s=612x612_w=0_k=20_c=aF95mpwSsjSeodyOOjjbB-kKbbpFBQm2Jccv5afD0jY=.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_101626.378187_1263.wav,0.00333333333333333,2,1
https://storage.googleapis.com/image_prompts/9ebd3281-mick-haupt-iYuEBbWOrFY-unsplash.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_101554.942905_1360.wav,0.0108333333333333,3,0
https://storage.googleapis.com/image_prompts/1692884855-5910.jpg_s=612x612_w=0_k=20_c=K0cl-lFcJBCy2C8_j0nJUmn7qvnsXIDCm6HUZ_w_-2s=.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_101554.930765_1110.wav,0.00777777777777778,2,1
https://storage.googleapis.com/image_prompts/1692885135-9426.jpg_s=612x612_w=0_k=20_c=kHcmeTq8DVjv1yl-zeAw3Shwg7TOszBfcsl9RQovPv8=.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_101845.727677_1290.wav,0.00444444444444444,3,0
https://storage.googleapis.com/image_prompts/1692884849-5835.jpg_s=612x612_w=0_k=20_c=GQtqlmnmyeAgYOEzCRnr1TmMYj_Hs8v0jJLn3cumA08=.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_101845.690300_1051.wav,0.00444444444444444,3,0
https://storage.googleapis.com/image_prompts/b037e708-uganda-104491_1280.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_102009.142637_1363.wav,0.00472222222222222,2,1
https://storage.googleapis.com/image_prompts/1692884852-5857.jpg_s=612x612_w=0_k=20_c=1yxiZAxmd8k9cz3zPnnCpduAMQzOuyftoYMLKZhLVqY=.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_102103.874754_1070.wav,0.00472222222222222,3,0
https://storage.googleapis.com/image_prompts/1692884852-5842.jpg_s=612x612_w=0_k=20_c=dD9q6etds2oeyMqU8LOvNNNXUva9RA2tmmTdKpYeesw=.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_102103.900388_1055.wav,0.00694444444444444,3,0
https://storage.googleapis.com/image_prompts/1692884855-5909.jpg_s=612x612_w=0_k=20_c=8kQD6Fo0LU8igGbaaqfnDL0Vi0WSNF5kglLVnhEvUcg=.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_102321.207184_1109.wav,0.00472222222222222,2,1
https://storage.googleapis.com/image_prompts/1692884852-5839.jpg_s=612x612_w=0_k=20_c=DjfjE28LEzJQ9ubxKTO9Y4qiK_SHb5kwg3CusT1o5YM=.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_102321.177220_1052.wav,0.00472222222222222,3,0
https://storage.googleapis.com/image_prompts/7fedf0b0-africa-2665146_1280.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_102648.196515_1424.wav,0.00444444444444444,3,0
https://storage.googleapis.com/image_prompts/803cc9d1-ugandan-crafts-B1N8nzKauds-unsplash.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_102602.464843_1350.wav,0.00611111111111111,3,0
https://storage.googleapis.com/image_prompts/1692885155-9731.jpg_s=612x612_w=0_k=20_c=JV0xWbFM0YGnCSNIPTlYKTLj8dIpbijMlfpQDembuQ4=.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_102944.625351_1299.wav,0.00611111111111111,3,0
https://storage.googleapis.com/image_prompts/1692884852-5846.jpg_s=612x612_w=0_k=20_c=LAQOt7nED9Fxl6ixvRecG1IcrRhDIDNccShZ4ev0j60=.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_103121.088863_1059.wav,0.00611111111111111,3,0
https://storage.googleapis.com/image_prompts/1692884858-5942.jpg_s=612x612_w=0_k=20_c=lZP2-U49bvYX14uDaqr2oMJzZgGaTGgkrpuFi09qlto=.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_103121.113544_1123.wav,0.00916666666666667,3,0
https://storage.googleapis.com/image_prompts/1692884885-6255.jpg_s=612x612_w=0_k=20_c=mXsWdniDQbg9JdOEcO4yJh0ntnCiDbLnQ9-473PDt00=.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_103545.555611_1156.wav,0.00472222222222222,2,1
https://storage.googleapis.com/image_prompts/1692884858-5948.jpg_s=612x612_w=0_k=20_c=nt5n2shJX5UideY-oI67yC6FygPamnd9TBtGLcrTTwQ=.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_103838.282086_1124.wav,0.00416666666666667,3,0
https://storage.googleapis.com/image_prompts/1692885186-10235.jpg_s=612x612_w=0_k=20_c=RxWw4ipAt8acxw9Zbhzq_FryyDXPK4lNGopmciho7aQ=.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_103838.269233_1314.wav,0.00472222222222222,3,0
https://storage.googleapis.com/image_prompts/9ebd3281-mick-haupt-iYuEBbWOrFY-unsplash.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_103838.298974_1435.wav,0.00666666666666667,3,0
https://storage.googleapis.com/image_prompts/f167f301-andrew-itaga-1mxdsIhSZMY-unsplash.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_103932.817637_1456.wav,0.00555555555555556,3,0
https://storage.googleapis.com/image_prompts/1692885084-8756.jpg_s=612x612_w=0_k=20_c=UYNAFXcx-t8c8I9-AJsjSXWlG830S5Q_tg0P0EicjRE=.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_104735.863647_1280.wav,0.00416666666666667,3,0
https://storage.googleapis.com/image_prompts/1692884861-5989.jpg_s=612x612_w=0_k=20_c=VQ_At2-uy2iicFH9CPHxxBfKLPE4ZDmrTHm3J-5-ii8=.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_104735.884118_1127.wav,0.00527777777777778,3,0
https://storage.googleapis.com/image_prompts/1692885186-10225.jpg_s=612x612_w=0_k=20_c=FQBVw6bN4ln5i1rGHBQFaqwVH_mtEjAACqqs51jh5Lw=.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_104856.167122_1312.wav,0.00583333333333333,3,0
https://storage.googleapis.com/image_prompts/0c237ef9-jeff-ackley-GdF3dozJUEk-unsplash.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_104856.147574_1388.wav,0.0075,2,1
https://storage.googleapis.com/image_prompts/1692885055-8467.jpg_s=612x612_w=0_k=20_c=aF95mpwSsjSeodyOOjjbB-kKbbpFBQm2Jccv5afD0jY=.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_104735.873952_1263.wav,0.00444444444444444,3,0
https://storage.googleapis.com/image_prompts/1692884852-5861.jpg_s=612x612_w=0_k=20_c=OYlKNWFPqK0kNRbVty8L24VOqdJScwRkphwYp3IiOqg=.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_104856.157811_1074.wav,0.005,3,0
https://storage.googleapis.com/image_prompts/2d78e9f3-b40deep-Ppivf5iYqv8-unsplash.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_104856.177549_1325.wav,0.00444444444444444,3,0
https://storage.googleapis.com/image_prompts/9ebd3281-mick-haupt-iYuEBbWOrFY-unsplash.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_105346.833462_1360.wav,0.00527777777777778,3,0
https://storage.googleapis.com/image_prompts/7d3623f3-flat-tire-2882302_1280.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_105532.614917_1348.wav,0.00472222222222222,2,1
https://storage.googleapis.com/image_prompts/11337e74-roman-derrick-okello-T6Gig_Rr2dw-unsplash.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_105235.515898_1000.wav,0.00666666666666667,3,0
https://storage.googleapis.com/image_prompts/c1945853-kampala-2376011_1280.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_105525.567432_1369.wav,0.00638888888888889,3,0
https://storage.googleapis.com/image_prompts/1692884855-5897.jpg_s=612x612_w=0_k=20_c=_JjM9mQ86dKMPNeR035zZXatNm9zxPfVKYuqX0C6rBI=.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_105525.578898_1097.wav,0.00722222222222222,2,1
https://storage.googleapis.com/image_prompts/1692885172-10058.jpg_s=612x612_w=0_k=20_c=DHOdwJprx4UbbwNr9AMBFfkMjy50Rs2MYzduX9qQZmc=.jpg,28,Female,18-29,Lumasaaba,yogera_image_audio_20230825_105532.595966_1311.wav,0.00638888888888889,2,1
https://storage.googleapis.com/image_prompts/1692880134-462.3_ixid=M3wxMjA3fDB8MHxzZWFyY2h8M3x8dWdhbmRhfGVufDB8fDB8fHww_w=1000_q=80.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_105346.803148_1003.wav,0.00444444444444444,2,1
https://storage.googleapis.com/image_prompts/1692884927-6764.jpg_s=612x612_w=0_k=20_c=yLzegfADvLriM1eEmWvnGqjdw_tr5vWDsMei11YKMXg=.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_105925.662489_1213.wav,0.005,3,0
https://storage.googleapis.com/image_prompts/9ebd3281-mick-haupt-iYuEBbWOrFY-unsplash.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_105925.648291_1435.wav,0.00888888888888889,3,0
https://storage.googleapis.com/image_prompts/5beec595-white-water-rafting-354505_1280.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_105925.633220_1337.wav,0.00611111111111111,3,0
https://storage.googleapis.com/image_prompts/bf6380ed-uganda-2702394_1280.jpg,26,Female,18-29,Lumasaaba,yogera_image_audio_20230825_110042.276905_1368.wav,0.00472222222222222,3,0
https://storage.googleapis.com/image_prompts/5fae1cbb-boat-2882309_1280.jpg,33,Male,18-29,Lumasaaba,yogera_image_audio_20230825_105925.684512_1414.wav,0.0075,3,0
