image_url,contributor_id,gender,age_group,language,voice_clip,duration,up_votes,down_votes
https://storage.googleapis.com/image_prompts/1692884849-5820.jpg_s=612x612_w=0_k=20_c=0wmns8btGi-eswHdOVeMrTC-OINLaoa3-qsebyHmUUI=.jpg,163,Male,18-29,Luganda,yogera_image_audio_20231011_080412.461879_1511.wav,0.00611111111111111,0,0
https://storage.googleapis.com/image_prompts/1692884852-5870.jpg_s=612x612_w=0_k=20_c=E5y-zGopuTdEaLPnbR7kMCGXPpFz1U2nYFr_qxeK3YE=.jpg,163,Male,18-29,Luganda,yogera_image_audio_20231011_080412.484706_1552.wav,0.00527777777777778,1,0
https://storage.googleapis.com/image_prompts/68623507-unsplash-j2eJUdb.jpg,163,Male,18-29,Luganda,yogera_image_audio_20231011_080412.499679_2096.wav,0.00666666666666667,1,0
https://storage.googleapis.com/image_prompts/unsplash-9LP250M-checkpoint.jpg,163,Male,18-29,Luganda,yogera_image_audio_20231011_080412.517351_2657.wav,0.00472222222222222,0,0
https://storage.googleapis.com/image_prompts/97ef3883-1692885182-10193.jpg_s612x612_w0_k20_cJrMwWGDkVkVuKNrThIQvUg13hLhLbO9_d50pEzH.jpg,163,Male,18-29,Luganda,yogera_image_audio_20231011_080412.530084_1895.wav,0.00694444444444444,0,0
https://storage.googleapis.com/image_prompts/d5f55990-1692885182-10198.jpg_s612x612_w0_k20_cIBVlvfktD6o75BWqKPukTccgRUzacoM_lvBMf0Z.jpg,156,Male,30-39,Luganda,yogera_image_audio_20231011_081102.302689_1974.wav,0.0075,0,0
https://storage.googleapis.com/image_prompts/unsplash-4fFXEJb.jpg,156,Male,30-39,Luganda,yogera_image_audio_20231011_081102.318731_2609.wav,0.00805555555555556,0,0
https://storage.googleapis.com/image_prompts/unsplash-aViOzaC.jpg,156,Male,30-39,Luganda,yogera_image_audio_20231011_081102.332484_2842.wav,0.0108333333333333,1,0
https://storage.googleapis.com/image_prompts/1692878348-60.jpg,156,Male,30-39,Luganda,yogera_image_audio_20231011_081102.344788_2216.wav,0.0102777777777778,1,0
https://storage.googleapis.com/image_prompts/Image Prompts/Fishing/unsplash-QmX7fbE.jpg,156,Male,30-39,Luganda,yogera_image_audio_20231011_081102.357612_2165.wav,0.0105555555555556,0,1
https://storage.googleapis.com/image_prompts/1692884942-6885.jpg_s=612x612_w=0_k=20_c=7iEshZhrGcZO0eoLPXGGXpr4KjTI9VruIDg6cQk2d2M=.jpg,159,Male,30-39,Luganda,yogera_image_audio_20231011_081318.028016_1220.wav,0.00833333333333333,0,0
https://storage.googleapis.com/image_prompts/unsplash-8yyTFPv.jpg,159,Male,30-39,Luganda,yogera_image_audio_20231011_081318.047630_2653.wav,0.00916666666666667,0,0
https://storage.googleapis.com/image_prompts/unsplash-SMq94bh.jpg,159,Male,30-39,Luganda,yogera_image_audio_20231011_081318.071656_2790.wav,0.00638888888888889,0,1
https://storage.googleapis.com/image_prompts/unsplash-J5egbc6.jpg,159,Male,30-39,Luganda,yogera_image_audio_20231011_081318.085319_2726.wav,0.00611111111111111,2,0
https://storage.googleapis.com/image_prompts/f2cca289-megan-escobosa-photography-Br7LQ4YQqE4-unsplash.jpg,150,Female,50-59,Luganda,yogera_image_audio_20231011_081328.601428_2000.wav,0.00611111111111111,0,0
https://storage.googleapis.com/image_prompts/dde73be4-unsplash-VVzDDBk.jpg,150,Female,50-59,Luganda,yogera_image_audio_20231011_081328.615950_2458.wav,0.00611111111111111,0,0
https://storage.googleapis.com/image_prompts/1692885002-7895.jpg_s=612x612_w=0_k=20_c=8wfdBgyY6DIbsnIyahSFKjoYYqXUthBTV6QFAjC3G8c=.jpg,150,Female,50-59,Luganda,yogera_image_audio_20231011_081328.627450_1714.wav,0.00416666666666667,2,0
https://storage.googleapis.com/image_prompts/Christian school gives hope to abused Ugandan children - Mission Network News.jpeg,150,Female,50-59,Luganda,yogera_image_audio_20231011_081328.640223_2138.wav,0.00583333333333333,0,0
https://storage.googleapis.com/image_prompts/11337e74-roman-derrick-okello-T6Gig_Rr2dw-unsplash.jpg,150,Female,50-59,Luganda,yogera_image_audio_20231011_081328.651262_1472.wav,0.005,0,0
https://storage.googleapis.com/image_prompts/1692884861-5969.jpg_s=612x612_w=0_k=20_c=lMlRZNNA7X8oAIImLtuXn-AQ3I8ZVezCIT69_i_OBZU=.jpg,155,Male,18-29,Luganda,yogera_image_audio_20231011_081349.660704_1599.wav,0.00666666666666667,1,0
https://storage.googleapis.com/image_prompts/unsplash-oabMxrl.jpg,155,Male,18-29,Luganda,yogera_image_audio_20231011_081349.675074_2949.wav,0.00694444444444444,1,0
https://storage.googleapis.com/image_prompts/unsplash-zvRyUiP.jpg,155,Male,18-29,Luganda,yogera_image_audio_20231011_081349.699828_3028.wav,0.00722222222222222,1,0
https://storage.googleapis.com/image_prompts/Chicken Luwombo Foodival _.jpeg,155,Male,18-29,Luganda,yogera_image_audio_20231011_081349.710260_2137.wav,0.00666666666666667,0,0
https://storage.googleapis.com/image_prompts/39f52ce6-g6f011c990130c4d54605eb28a823cf3fad3b61809287952cf4c12d94109571b04bbf_OohKJFd.jpg,159,Male,30-39,Luganda,yogera_image_audio_20231011_081627.168896_2242.wav,0.00638888888888889,1,0
https://storage.googleapis.com/image_prompts/unsplash-0hcr7cF.jpg,159,Male,30-39,Luganda,yogera_image_audio_20231011_081627.188006_2586.wav,0.00694444444444444,0,0
https://storage.googleapis.com/image_prompts/unsplash-vVeI78t.jpg,159,Male,30-39,Luganda,yogera_image_audio_20231011_081627.200887_3000.wav,0.00777777777777778,0,0
https://storage.googleapis.com/image_prompts/d57c97d2-1692885182-10181.jpg_s612x612_w0_k20_c0nRtJmNLUqReYOL-PU1jEOTP3bDnV_5_B23XbJn.jpg,159,Male,30-39,Luganda,yogera_image_audio_20231011_081627.212447_1973.wav,0.00722222222222222,1,0
https://storage.googleapis.com/image_prompts/Mandela National Stadium Namboole - Kampala - Uganda ProdAfrica Business Directory Connecting Business.jpeg,159,Male,30-39,Luganda,yogera_image_audio_20231011_081627.224244_2365.wav,0.00722222222222222,0,0
https://storage.googleapis.com/image_prompts/unsplash-FT61b5d.jpg,149,Male,18-29,Luganda,yogera_image_audio_20231011_081647.337832_2707.wav,0.00861111111111111,2,0
https://storage.googleapis.com/image_prompts/vechile.jpg,149,Male,18-29,Luganda,yogera_image_audio_20231011_081647.351701_3030.wav,0.00666666666666667,0,0
https://storage.googleapis.com/image_prompts/Alfaiate_.jpeg,149,Male,18-29,Luganda,yogera_image_audio_20231011_081647.364072_2316.wav,0.005,1,0
https://storage.googleapis.com/image_prompts/unsplash-XDubYe8.jpg,149,Male,18-29,Luganda,yogera_image_audio_20231011_081647.376174_2821.wav,0.00527777777777778,0,0
https://storage.googleapis.com/image_prompts/1692884861-6001.jpg_s=612x612_w=0_k=20_c=i_31AYrhjIfxmzT4GdYWufE244sARMMz_6aweDb_cWM=.jpg,149,Male,18-29,Luganda,yogera_image_audio_20231011_081647.387451_1129.wav,0.005,1,0
https://storage.googleapis.com/image_prompts/unsplash-LwyIX1Q.jpg,146,Female,30-39,Luganda,yogera_image_audio_20231011_081650.017407_2742.wav,0.00944444444444444,0,1
https://storage.googleapis.com/image_prompts/unsplash-lasYhjT.jpg,146,Female,30-39,Luganda,yogera_image_audio_20231011_081650.031883_2926.wav,0.00888888888888889,0,0
https://storage.googleapis.com/image_prompts/unsplash-yqy087N.jpg,146,Female,30-39,Luganda,yogera_image_audio_20231011_081650.044504_3023.wav,0.00972222222222222,1,1
https://storage.googleapis.com/image_prompts/e577b8cc-_DSC0106-checkpoint.JPG,146,Female,30-39,Luganda,yogera_image_audio_20231011_081650.056857_2468.wav,0.00944444444444444,2,1
https://storage.googleapis.com/image_prompts/The Uganda You Don’t See in the News.jpeg,146,Female,30-39,Luganda,yogera_image_audio_20231011_081650.068465_2193.wav,0.0105555555555556,0,0
https://storage.googleapis.com/image_prompts/90432fd4-te-tugu-102578_1280.jpg,156,Male,30-39,Luganda,yogera_image_audio_20231011_081754.876104_1430.wav,0.00805555555555556,0,0
https://storage.googleapis.com/image_prompts/07267d43-unsplash-2MM8gN2.jpg,156,Male,30-39,Luganda,yogera_image_audio_20231011_081754.898585_2203.wav,0.00916666666666667,0,1
https://storage.googleapis.com/image_prompts/unsplash-7xuwtTY.jpg,156,Male,30-39,Luganda,yogera_image_audio_20231011_081754.911284_2641.wav,0.00972222222222222,0,0
https://storage.googleapis.com/image_prompts/unsplash-CmIzfm3.jpg,156,Male,30-39,Luganda,yogera_image_audio_20231011_081754.922545_2683.wav,0.00944444444444444,0,2
https://storage.googleapis.com/image_prompts/1692880134-482.3_ixid=M3wxMjA3fDB8MHxzZWFyY2h8N3x8dWdhbmRhfGVufDB8fDB8fHww_w=1000_q=80.jpg,156,Male,30-39,Luganda,yogera_image_audio_20231011_081754.934648_1020.wav,0.00861111111111111,0,0
https://storage.googleapis.com/image_prompts/Uganda - Kagera Safaris.jpeg,164,Male,50-59,Luganda,yogera_image_audio_20231011_081823.143656_2379.wav,0.0102777777777778,0,1
https://storage.googleapis.com/image_prompts/unsplash-Ex85FK3.jpg,164,Male,50-59,Luganda,yogera_image_audio_20231011_081823.155253_2704.wav,0.0075,1,0
https://storage.googleapis.com/image_prompts/banana.jpg,164,Male,50-59,Luganda,yogera_image_audio_20231011_081823.166563_2411.wav,0.00777777777777778,2,1
https://storage.googleapis.com/image_prompts/pexels-photo-3889927.jpeg,164,Male,50-59,Luganda,yogera_image_audio_20231011_081823.177930_2531.wav,0.00861111111111111,0,1
https://storage.googleapis.com/image_prompts/unsplash-hiGyxwJ.jpg,167,Female,40-49,Luganda,yogera_image_audio_20231011_081851.645487_2897.wav,0.0075,0,0
https://storage.googleapis.com/image_prompts/1692884852-5856.jpg_s=612x612_w=0_k=20_c=LUsl6aM0MZHgEhVcb_m3nWcKE8bXby-ESFkAEvUupyk=.jpg,167,Female,40-49,Luganda,yogera_image_audio_20231011_081851.659767_1542.wav,0.00583333333333333,0,2
https://storage.googleapis.com/image_prompts/pexels-photo-3844581.webp,167,Female,40-49,Luganda,yogera_image_audio_20231011_081851.672693_2530.wav,0.00833333333333333,0,0
https://storage.googleapis.com/image_prompts/1692884855-5892.jpg_s=612x612_w=0_k=20_c=wy-WPew5uYHlYJ2C-U0ihJq4RnmaaH9e5ledBYow_7M=.jpg,167,Female,40-49,Luganda,yogera_image_audio_20231011_081851.683999_1093.wav,0.00972222222222222,0,1
https://storage.googleapis.com/image_prompts/unsplash-hDhOYpk.jpg,167,Female,40-49,Luganda,yogera_image_audio_20231011_081851.696475_2894.wav,0.00833333333333333,0,0
https://storage.googleapis.com/image_prompts/unsplash-PDuUu7i.jpg,163,Male,18-29,Luganda,yogera_image_audio_20231011_081919.150318_2764.wav,0.00555555555555556,0,2
https://storage.googleapis.com/image_prompts/Image Prompts/Fishing/unsplash-DJAov1y.jpg,163,Male,18-29,Luganda,yogera_image_audio_20231011_081919.164893_2338.wav,0.005,0,1
https://storage.googleapis.com/image_prompts/unsplash-lGn907s.jpg,163,Male,18-29,Luganda,yogera_image_audio_20231011_081919.178056_2922.wav,0.00666666666666667,0,0
https://storage.googleapis.com/image_prompts/unsplash-KFVSlST.jpg,163,Male,18-29,Luganda,yogera_image_audio_20231011_081919.189398_2734.wav,0.005,0,0
https://storage.googleapis.com/image_prompts/unsplash-27QWnds.jpg,163,Male,18-29,Luganda,yogera_image_audio_20231011_081919.200828_2596.wav,0.00611111111111111,2,1
https://storage.googleapis.com/image_prompts/Image Prompts/Fishing/unsplash-c14PqpO.jpg,159,Male,30-39,Luganda,yogera_image_audio_20231011_081941.228470_2352.wav,0.00722222222222222,1,0
https://storage.googleapis.com/image_prompts/unsplash-gYs6NJn.jpg,159,Male,30-39,Luganda,yogera_image_audio_20231011_081941.243589_2887.wav,0.00722222222222222,1,0
