image_url,contributor_id,gender,age_group,language,voice_clip,duration,up_votes,down_votes,transcript
https://storage.googleapis.com/image_prompts/1cf7804e-bill-wegener-B7-l-PISNqE-unsplash.jpg,47,Female,18-29,Acholi,yogera_image_audio_20230825_103650.098659_1316.wav,0.00444444444444444,2,1,Atye ka neno latin anyaka man ma oruko tei tei man ma bedo macol mumako nyanya i cinge ki nyanya mukene ma gitye i kacero motyweyogi i kavera ma acata
https://storage.googleapis.com/image_prompts/b282d93c-school-5673893_1280.jpg,47,Female,18-29,Acholi,yogera_image_audio_20230825_104818.889832_1439.wav,0.00472222222222222,3,0,Tye ka neno cukul man ma ki gedo tye i wall fenc ma kilwongo ni biotic cukul ki tye atyeko gedone atyeka atye ka neno yadi mapatpat matye i kin piny.
https://storage.googleapis.com/image_prompts/1692885030-8227.jpg_s=612x612_w=0_k=20_c=Lj9PkDN5k2UhYjAnM4lll2CuUcfjtrp4JWvaaV9hJKM=.jpg,47,Female,18-29,Acholi,yogera_image_audio_20230825_110120.819085_1249.wav,0.00777777777777778,2,1,Atye ka neno pikpiki mutingo dano ma giti ka ngwec ki iteng raun abaut ma ti iye cal abim ki cal me pocta meka abiro ki pol mac mapatpat ki odi mogo ma gitye ka gedogi iteng piny ki dunkal man ma cato cim meka tekino
https://storage.googleapis.com/image_prompts/1692885135-9448.jpg_s=612x612_w=0_k=20_c=GN6-FzhuYmrsuwNzMW5ZGhGNF71tWd1SYt5HhbqgP2I=.jpg,49,Female,18-29,Acholi,yogera_image_audio_20230825_120830.772055_1292.wav,0.005,2,1,Atye ka neno nam madit dok i nam eni nen calo dano ma gibedo i kin piny eni gimaro mako rec pien gin ma nyutto en aye yeya mapol ata ma gurye i kin pinynyi med dong ki wel danone bene
https://storage.googleapis.com/image_prompts/1692884852-5842.jpg_s=612x612_w=0_k=20_c=dD9q6etds2oeyMqU8LOvNNNXUva9RA2tmmTdKpYeesw=.jpg,31,Male,30-39,Acholi,yogera_image_audio_20230825_121337.131214_1055.wav,0.00666666666666667,2,1,Atye ka neno lee tim ma kilwongo ni til ocung mot i dyer tim ka ma lum tye iye ma gurin ento bene en tye ki kala ma buraun ki tunge bene tye madit iteng piny kunu tye bene yadi matino ki yadi madongo weny
https://storage.googleapis.com/image_prompts/9965831a-africa-2665100_1280.jpg,49,Female,18-29,Acholi,yogera_image_audio_20230825_122220.176246_1358.wav,0.00472222222222222,2,1,"Atye ka neno anyira aryo ma gua ki i kulu ngat acel ocibo lelane piny ki dong oyweyo jerekenne piny bene, ngat acel-li omako tung lela ki jereken ten lita acel en aye odong ma en otweyo iwi lela "
https://storage.googleapis.com/image_prompts/27558dbb-chimpanzee-898756_1280.jpg,49,Female,18-29,Acholi,yogera_image_audio_20230825_125810.132567_1321.wav,0.00472222222222222,2,1,Atye ka neno lee ma kilwongo ni abim lee eni obedo i kin bunga bungane tye ki yadi matinotino ka yadi ma gidongo loyo
https://storage.googleapis.com/image_prompts/1692885186-10248.jpg_s=612x612_w=0_k=20_c=7pQn8VgLdL1AqPQ3qYUk0YuzoS9POk_0dcrohw3ML9A=.jpg,40,Female,50-59,Acholi,yogera_image_audio_20230825_104638.690456_1315.wav,0.00722222222222222,2,1,I cal eni atye ka neno dero acel tye ot acel  tye mego tye ka kati ki i ot eno ni otingo tee mo manok iwiye iteng ot eno-ni yadi matino tino nen iye ki i nge ot eno ni ki malo pol nen ma bulu ki pol bene tye iye.
https://storage.googleapis.com/image_prompts/1692884855-5885.jpg_s=612x612_w=0_k=20_c=bXoK770AaC_SH3AWUAdHEy6jATWJs_Tm6Qc2zah1Tf0=.jpg,31,Male,30-39,Acholi,yogera_image_audio_20230825_191149.508053_1086.wav,0.00722222222222222,2,1,Atye ka neno bur aryo ma kikwinyo kiumo wiye ki kavera macol dok bene kionyo kweyo idyere kweyo ma braun ki dong itenge kuca motoka matar opaking ki i doge kunu ki iwiye Malo yadi madongo bene tye ki idoge kunu.
https://storage.googleapis.com/image_prompts/1692884852-5855.jpg_s=612x612_w=0_k=20_c=ZGnPUKb1kJWbhban3mSrAfBCOG2OfNdYAab1hzP_nNg=.jpg,31,Male,30-39,Acholi,yogera_image_audio_20230825_205709.537876_1068.wav,0.00472222222222222,2,1,Atye ka neno gunya ma orone i kin pot yat ma bedo wai tye ka ringo ki bot gin mo onyo gin mo ma en tye ka lworone ma weko en tye ka kakane akana
